FOLIO,EDAD,SEXO,NSE,adophomo,matrimonio,Aborto
4430160,24,1,2,1,1,4
4430172,22,1,2,4,4,4
4430183,27,2,2,1,5,1
4430222,19,1,2,5,3,1
4430229,26,2,2,,2,5
4430235,20,1,3,4,3,1
4430239,19,1,2,4,4,1
4430250,26,1,3,,5,1
4430261,22,2,2,3,2,5
4430262,24,2,2,5,3,1
4430263,26,2,,4,2,5
4430275,24,1,,1,5,3
4430276,22,1,2,4,2,5
4430277,28,2,2,4,4,1
4430278,21,2,,5,2,1
4430279,18,1,2,5,4,4
4430280,28,1,2,2,2,3
4430281,26,1,3,4,3,
4430299,24,1,1,5,2,3
4430300,28,1,2,2,4,4
4430301,18,1,2,5,2,2
4430302,24,1,2,4,3,2
4430335,17,2,1,5,1,3
4430370,23,1,3,4,5,1
4430420,18,2,3,5,5,1
4430421,24,2,2,2,1,1
4430422,27,1,2,5,3,3
4430423,29,1,2,1,5,3
4430424,27,1,2,4,3,5
4430425,24,2,2,4,1,1
4430438,19,2,3,4,,2
4430439,20,1,3,4,4,5
4430440,20,2,,4,1,4
4430441,20,1,3,3,3,5
4430442,20,1,3,3,3,3
4430443,26,2,3,3,3,3
4430444,29,1,3,4,4,4
4430445,21,2,2,3,3,4
4430447,22,2,,2,2,2
4430448,28,1,3,3,3,4
4430512,28,2,3,2,2,3
4430513,27,1,3,2,2,5
4430514,19,1,2,2,2,3
4430515,22,2,2,4,4,4
4430516,19,2,2,4,4,1
4430517,23,1,,4,4,4
4430518,29,1,3,5,2,3
4430529,24,1,2,4,3,3
4430530,21,2,2,5,3,3
4430531,28,2,2,4,3,3
4430532,25,2,1,2,4,5
4430533,29,1,2,4,3,1
4430534,18,2,1,4,3,3
4430535,27,1,2,4,3,2
4430536,17,1,2,3,3,3
4430539,16,1,3,3,3,3
4430566,17,2,3,4,4,3
4430568,29,2,3,2,3,1
4430573,15,2,2,5,5,2
4430578,19,1,2,5,1,2
4430580,27,2,2,3,1,2
4430581,17,2,1,4,4,4
4430582,20,1,2,1,1,1
4430583,28,2,2,4,1,3
4430584,15,2,2,,1,2
4430585,24,1,2,5,5,1
4430590,21,2,,2,2,4
4430603,17,1,3,4,4,4
4430611,25,2,2,1,2,2
4430624,20,1,2,4,3,2
4430625,19,1,2,3,4,3
4430626,25,2,2,3,4,1
4430627,15,2,2,2,4,1
4430628,29,2,2,3,4,3
4430629,27,2,2,3,4,4
4430630,24,2,2,3,3,3
4430631,24,1,2,3,4,2
4430634,22,2,1,5,4,2
4430635,23,2,1,3,4,3
4430636,28,1,2,3,4,1
4430637,15,2,2,2,4,5
4430638,19,2,2,3,4,3
4430639,29,2,2,4,4,1
4430640,28,2,2,3,4,1
4430641,20,1,1,4,4,2
4430642,17,1,2,4,4,3
4430643,21,1,2,5,4,5
4430644,29,2,2,4,5,2
4430647,21,1,3,4,4,2
4430695,27,1,3,5,4,3
4430697,28,1,2,3,3,3
4430698,20,1,3,4,,2
4430739,16,1,3,3,1,2
4430740,29,1,3,3,4,4
4430741,20,2,3,5,5,4
4430742,15,2,2,5,4,2
4430746,15,1,2,5,1,4
4430747,19,2,3,5,1,2
4430748,22,2,2,5,1,4
4430749,20,1,2,5,1,2
4430755,19,1,2,5,3,3
4430757,29,2,3,5,4,1
4430758,28,2,3,5,1,4
4430759,23,2,2,5,5,1
4430760,29,2,2,5,5,1
4430761,20,2,3,3,3,5
4430762,29,2,2,4,3,4
4430763,22,1,3,1,5,4
4430764,25,2,2,1,5,4
4430765,19,2,3,5,3,2
4430766,20,2,2,5,1,4
4430782,27,2,3,1,5,1
4430783,25,1,2,5,5,5
4430784,17,1,2,5,5,5
4430785,29,1,2,5,5,5
4430786,28,1,2,5,5,3
4430787,24,1,2,1,4,4
4430788,29,2,3,4,4,2
4430789,28,1,2,5,4,4
4430798,18,2,3,5,4,4
4430800,20,2,3,4,3,4
4430801,26,1,3,1,1,3
4430802,29,1,3,4,5,1
4430803,28,2,2,5,5,1
4430804,19,2,3,3,3,4
4430805,19,1,3,1,3,4
4430806,21,1,3,1,1,3
4430819,29,1,2,2,3,1
4430823,17,2,2,4,3,4
4430824,29,2,2,4,3,5
4430825,19,1,2,4,3,1
4430834,19,2,2,4,3,1
4430877,29,2,3,4,4,1
4430878,27,1,3,3,2,1
4430879,24,2,2,4,4,1
4430881,26,2,3,4,4,1
4431104,27,1,3,4,2,2
4431121,18,1,2,5,2,1
4431122,26,1,2,4,2,1
4431123,24,1,3,5,1,1
4431128,21,1,3,3,1,2
4431181,25,1,2,1,4,2
4431187,28,1,2,5,5,1
4431188,24,1,1,2,2,5
4431189,15,2,2,4,3,2
4431190,24,1,1,4,3,2
4431191,21,2,3,3,3,4
4431198,17,1,1,3,3,
4431199,29,2,1,4,4,3
4431200,16,2,2,4,4,4
4431211,19,1,2,2,4,3
4431212,29,1,1,3,2,2
4431213,29,1,2,4,4,3
4431214,20,1,1,5,4,3
4431249,28,2,3,3,3,5
4431250,27,2,3,1,3,4
4431251,18,1,3,3,3,4
4431268,15,1,3,3,3,4
4431354,29,1,2,3,3,4
4431358,23,2,2,4,4,3
4431367,27,1,2,3,2,1
4431404,19,2,2,3,2,4
4431419,20,2,,5,1,4
4431420,19,2,2,5,5,1
4431421,22,2,,5,3,2
4431422,16,1,,5,3,4
4431452,25,1,3,4,3,1
4431453,24,1,2,4,3,3
4431454,29,2,2,4,4,2
4431455,29,2,3,2,3,1
4431456,24,1,3,2,3,4
4431457,17,1,3,4,3,5
4431461,28,2,2,3,2,5
4431466,22,2,2,4,4,1
4431478,24,2,2,4,3,2
4431479,23,1,2,3,5,4
4431480,19,2,2,5,3,2
4431481,26,1,2,5,4,4
4431482,23,2,1,5,2,3
4431483,21,1,2,5,3,1
4431484,24,1,2,5,3,2
4431485,25,2,2,5,4,5
4431488,28,1,2,5,5,1
4431489,22,1,1,5,2,1
4431490,29,1,1,2,2,1
4431491,28,2,2,2,4,2
4431492,24,2,2,5,2,1
4431493,26,2,2,4,4,1
4431494,24,1,1,5,2,1
4431495,22,1,1,4,4,1
4431509,26,1,2,4,4,1
4431552,19,2,2,5,5,1
4431553,20,2,3,5,1,2
4431554,15,2,2,4,1,3
4431555,20,1,2,2,4,3
4431566,28,2,2,4,2,3
4431568,29,2,2,4,4,1
4431727,27,2,3,2,4,4
4431749,21,2,2,4,3,1
4431761,25,2,2,2,3,4
4431762,29,1,2,2,2,2
4431763,29,1,2,2,3,1
4431764,19,1,1,3,3,1
4431776,23,1,1,3,2,1
4431785,18,1,2,4,4,1
4431786,26,2,2,4,4,5
4431788,27,1,2,5,4,1
4431789,16,2,3,4,4,5
4431790,27,2,3,1,1,4
4431791,16,2,2,4,1,3
4431805,24,2,2,5,3,1
4431809,20,1,3,5,1,3
4431817,19,2,2,5,2,2
4431820,25,2,3,4,2,4
4431822,20,2,2,4,2,3
4431823,28,2,2,4,3,3
4431825,27,2,1,3,2,3
4431831,22,2,3,5,5,4
4431844,21,1,1,4,2,4
4431846,16,2,2,1,5,3
4431847,17,1,2,3,5,4
4431878,17,1,2,3,3,2
4431931,24,2,2,2,3,2
4431932,28,1,2,1,3,1
4431933,20,2,2,1,4,1
4431934,28,1,2,1,3,1
4431935,15,1,2,2,3,2
4431936,27,1,2,1,3,3
4432090,23,2,3,4,3,3
4432133,17,1,2,5,5,4
4432134,24,1,2,3,4,3
4432135,16,1,2,4,3,3
4432143,19,1,2,4,5,2
4432144,22,2,2,5,5,2
4432145,21,2,1,5,3,5
4432172,21,1,2,2,2,5
4432203,29,2,2,4,4,5
4432220,29,1,3,3,3,4
4432221,29,2,2,4,2,4
4432227,28,1,1,5,5,2
4432228,28,1,1,5,5,2
4432239,23,2,2,5,2,1
4432240,24,1,1,5,2,4
4432241,25,1,1,5,3,4
4432262,27,1,2,2,3,4
4432321,28,1,1,4,4,4
4432322,20,2,1,5,3,2
4432323,25,2,1,4,4,2
4432324,22,1,1,5,5,2
4432325,20,1,1,4,3,2
4432377,16,2,3,1,1,2
4432391,29,2,2,4,1,1
4432396,29,2,3,2,2,4
4432401,22,2,2,4,3,1
4432404,17,2,2,1,4,3
4432413,28,1,3,2,2,1
4432433,18,2,2,4,3,2
4432435,25,2,1,5,3,4
4432459,29,2,3,4,2,4
4432460,29,2,2,3,3,4
4432466,26,2,2,4,4,2
4432468,22,2,1,4,3,2
4432469,21,1,2,5,4,1
4432474,17,2,3,5,3,1
4432478,19,2,2,5,1,5
4432488,16,1,2,5,2,3
4432489,16,1,2,5,5,5
4432493,28,1,2,1,5,3
4432498,17,2,2,5,1,4
4432500,25,1,1,5,4,4
4432505,18,2,3,5,5,1
4432512,19,2,3,5,5,4
4432513,22,2,3,4,2,2
4432514,21,1,2,5,3,1
4432515,25,1,3,2,2,3
4432516,22,2,2,5,4,4
4432517,19,2,2,5,5,5
4432518,18,1,3,3,5,3
4432520,21,2,2,4,2,2
4432521,24,2,3,2,4,4
4432522,16,2,2,5,4,4
4432543,22,1,2,5,4,4
4432550,19,2,3,4,1,3
4432551,24,2,2,4,4,4
4432552,24,2,3,3,4,3
4432553,19,2,2,4,3,3
4432554,17,1,2,5,2,3
4432555,22,1,2,4,4,3
4432601,16,2,1,5,3,3
4432629,29,2,1,4,4,4
4432630,20,2,1,4,3,2
4432631,19,2,1,3,5,2
4432632,22,1,1,4,4,4
4432651,20,2,3,5,2,3
4432652,18,1,3,5,5,4
4432653,25,2,3,1,5,4
4432654,19,1,2,3,4,4
4432655,23,2,3,4,4,1
4432761,22,2,2,5,3,1
4432762,18,2,2,4,4,1
4432766,22,2,3,4,3,1
4432767,29,1,3,4,4,2
4432785,27,2,3,4,2,5
4432786,27,2,3,5,4,1
4432787,29,2,3,3,3,4
4432809,24,2,2,3,3,4
4432818,28,1,1,2,4,4
4432823,25,1,2,3,2,3
4432834,28,2,2,1,4,2
4432836,25,2,1,2,4,5
4432841,16,1,1,,4,3
4432851,19,2,3,3,4,4
4432852,18,1,3,1,1,3
4432853,23,2,3,5,3,2
4432854,29,1,2,1,4,2
4432855,15,1,2,1,5,4
4432856,23,2,3,5,5,4
4432857,21,2,3,5,5,4
4432858,29,1,2,1,3,5
4432859,17,2,3,5,5,5
4432860,29,1,3,1,5,5
4432861,24,1,3,1,4,5
4432866,20,1,1,3,5,3
4432867,22,1,2,4,4,4
4432872,26,1,,4,4,4
4432874,28,1,1,2,5,3
4432876,27,1,3,4,4,4
4432908,29,2,3,5,4,4
4432911,29,1,3,2,2,3
4432914,19,2,2,3,5,2
4432915,23,1,3,2,5,1
4432917,27,1,3,4,4,1
4432919,25,2,2,5,5,3
4432935,19,2,2,5,2,1
4432936,29,2,3,5,4,2
4432949,28,1,2,3,1,3
4432950,22,1,2,5,2,4
4432980,16,2,1,4,3,5
4433007,28,2,2,4,2,4
4433010,20,2,1,5,4,3
4433027,21,2,2,5,1,4
4433028,29,1,3,3,2,3
4433029,29,2,1,5,5,3
4433030,29,1,1,3,,1
4433031,18,1,2,2,2,4
4433043,29,2,3,3,3,4
4433044,29,1,2,2,2,1
4433051,15,1,2,4,4,4
4433079,25,1,2,1,5,2
4433108,26,2,2,4,3,5
4433122,18,1,3,1,1,2
4433123,15,2,3,1,5,4
4433124,17,1,3,1,1,4
4433127,18,1,3,1,1,3
4433128,15,2,2,1,4,2
4433129,15,1,3,1,4,1
4433135,17,1,3,1,3,2
4433142,29,1,2,4,4,3
4433146,28,2,3,5,5,4
4433166,29,1,1,4,1,4
4433167,25,1,1,5,5,2
4433171,16,2,1,,,2
4433173,17,2,2,1,3,2
4433188,23,2,3,4,4,1
4433209,23,1,1,3,5,4
4433210,24,1,2,4,5,3
4433211,28,2,1,4,2,3
4433223,24,2,3,4,1,5
4433227,21,2,2,4,4,5
4433228,23,1,2,1,4,1
4433232,25,1,2,1,3,2
4433233,24,2,2,5,4,1
4433234,29,1,2,4,1,2
4433235,28,1,2,4,1,2
4433236,25,2,3,4,2,3
4433237,20,2,2,5,1,4
4433238,19,1,2,1,1,4
4433240,21,1,2,5,4,5
4433256,29,1,3,3,3,3
4433283,29,1,2,2,4,3
4433284,28,2,3,2,3,5
4433285,25,2,3,2,4,4
4433290,24,1,2,2,4,4
4433298,17,2,3,5,3,2
4433306,18,1,,3,4,5
4433308,18,1,2,5,4,3
4433314,20,2,3,5,3,4
4433315,16,2,2,5,3,4
4433316,23,2,3,5,5,5
4433317,17,1,2,3,5,2
4433318,17,2,3,5,5,1
4433319,17,2,3,1,1,1
4433320,27,2,,3,3,5
4433321,29,1,3,4,4,1
4433323,21,1,1,4,3,2
4433324,23,2,1,4,3,1
4433325,28,1,1,4,3,1
4433331,15,2,3,4,4,5
4433332,26,2,3,4,4,1
4433335,23,1,2,4,5,1
4433354,29,2,3,4,4,1
4433355,25,2,2,2,4,5
4433367,16,1,3,4,2,3
4433376,20,1,2,1,4,4
4433378,24,2,2,4,2,4
4433381,28,1,3,4,4,5
4433382,15,2,2,4,4,5
4433383,17,2,3,4,4,4
4433384,29,1,3,3,3,
4433385,29,1,3,4,3,
4433394,23,1,2,2,5,2
4433395,29,2,2,5,4,2
4433396,27,1,1,5,3,1
4433397,21,2,2,5,2,4
4433398,24,2,2,5,1,4
4433399,23,2,1,5,2,4
4433400,19,1,2,4,3,1
4433401,29,2,2,5,3,5
4433403,25,1,2,5,3,1
4433404,26,2,2,5,5,3
4433405,25,1,2,5,3,1
4433406,25,2,2,3,3,1
4433413,23,2,3,4,3,4
4433418,27,2,3,1,2,1
4433427,20,2,3,4,5,1
4433429,21,2,2,4,4,1
4433452,21,1,2,3,2,1
4433456,27,2,1,4,2,1
4433469,17,1,1,4,4,5
4433488,29,2,2,4,3,2
4433505,16,1,1,3,5,5
4433560,20,2,2,4,4,1
4433561,22,2,2,2,3,1
4433562,22,1,2,4,3,4
4433563,18,2,3,4,3,3
4433564,27,1,2,4,3,2
4433565,25,1,3,4,3,4
4433566,27,2,3,1,5,2
4433567,18,1,3,4,3,4
4433568,16,2,3,3,3,1
4433569,29,1,3,4,3,4
4433570,19,2,2,4,4,1
4433571,29,1,3,4,3,4
4433627,27,2,3,4,1,4
4433628,15,1,3,3,3,2
4433629,20,1,3,3,4,4
4433630,24,2,3,5,2,2
4433631,28,2,3,4,1,4
4433632,21,2,3,5,5,4
4433633,16,1,2,5,5,1
4433634,29,2,2,5,5,3
4433635,24,2,2,4,5,3
4433636,19,1,3,2,1,4
4433637,16,1,3,1,4,4
4433638,16,2,3,1,3,2
4433671,16,1,2,2,2,4
4433992,25,1,1,3,3,1
4433993,27,2,2,4,3,1
4433994,25,1,1,5,3,2
4433995,16,2,2,5,3,4
4433996,25,1,2,5,5,5
4433997,16,2,2,5,4,4
4433998,27,1,1,5,5,2
4433999,17,2,2,5,1,1
4434008,29,1,2,5,5,3
4434009,29,2,2,5,4,4
4434010,20,2,2,3,3,1
4434011,16,1,3,1,3,3
4434012,29,2,3,5,3,4
4434013,29,2,3,5,4,3
4434014,16,2,2,3,5,1
4434015,28,2,3,5,5,1
4434033,29,2,2,5,1,1
4434034,29,2,3,1,5,1
4434035,28,1,2,4,5,4
4434036,25,2,3,1,4,4
4434037,28,2,2,1,5,4
4434038,26,1,3,4,3,3
4434039,24,2,2,5,3,1
4434040,16,2,3,5,5,4
4434066,25,2,1,4,4,1
4434140,24,1,3,5,2,1
4434141,24,2,2,5,3,1
4434142,26,2,1,5,2,5
4434162,29,1,2,2,2,5
4434163,17,2,2,1,5,5
4434164,18,1,2,1,1,1
4434165,29,1,1,1,3,2
4434166,18,1,2,1,4,2
4434176,19,1,3,4,3,4
4434177,25,1,2,4,5,4
4434179,16,2,2,5,3,4
4434180,26,1,2,5,5,2
4434209,27,2,2,4,4,4
4434210,19,1,2,4,4,1
4434225,28,2,2,2,4,5
4434226,20,1,2,3,4,4
4434236,28,1,2,5,5,4
4434275,24,2,2,4,4,1
4434276,15,2,2,4,4,1
4434277,25,1,2,4,4,1
4434289,19,1,1,4,4,3
4434297,27,1,2,3,3,5
4434299,24,2,3,4,2,4
4434300,18,1,2,1,1,4
4434301,20,2,2,5,1,4
4434302,26,1,2,1,4,5
4434303,22,2,3,5,3,4
4434304,20,2,2,5,3,5
4434307,29,2,2,1,4,2
4434316,22,2,3,2,3,1
4434371,26,1,3,3,2,4
4434372,27,1,3,3,2,1
4434373,29,1,3,3,2,4
4434375,29,2,2,2,3,2
4434419,16,1,1,4,3,5
4434420,27,2,1,,3,2
4434436,18,2,1,5,2,2
4434476,20,2,1,4,4,2
4434477,15,2,1,4,3,4
4434489,15,1,2,2,2,2
4434497,20,2,,2,4,3
4434542,26,2,2,1,3,2
4434543,19,2,2,1,2,4
4434544,20,1,1,1,3,2
4434548,27,2,3,4,4,1
4434549,18,1,3,5,1,3
4434550,29,1,3,5,4,4
4434551,25,1,3,1,1,3
4434552,29,2,3,3,3,4
4434639,24,2,3,4,5,3
4434640,26,2,3,,,5
4434641,26,2,3,,,3
4434675,21,1,3,2,4,3
4434699,29,2,2,,,4
4434700,20,2,2,,,4
4434749,24,1,3,2,4,3
4434750,21,1,3,4,3,4
4434751,18,2,2,4,3,4
4434752,17,2,2,4,3,
4434753,20,2,3,4,3,2
4434754,24,2,2,4,3,3
4434755,28,1,3,4,3,5
4434756,25,2,2,4,3,
4434757,28,2,3,4,4,4
4434800,23,1,3,4,2,2
4434804,22,2,3,2,3,2
4434835,23,2,2,5,5,2
4434836,27,1,2,4,3,2
4434837,27,2,2,2,2,4
4434845,28,2,3,4,4,2
4434846,16,1,2,5,1,5
4434847,21,2,3,5,3,2
4434851,15,1,,5,4,5
4434853,17,1,3,4,2,4
4434922,23,2,2,4,3,4
4434923,18,2,2,4,3,4
4434924,20,1,3,2,3,
4434925,29,1,3,4,3,5
4434926,23,1,3,4,1,4
4434927,21,2,2,5,1,3
4434928,24,2,2,3,3,5
4434929,15,2,3,1,4,3
4434930,19,2,3,5,1,4
4434931,21,2,2,1,1,
4434932,24,2,3,1,1,4
4434933,16,1,2,3,3,2
4434934,27,2,2,3,5,5
4434935,16,2,2,5,5,5
4434936,17,1,3,1,2,3
4435018,24,2,1,3,3,3
4435019,28,1,2,1,2,1
4435020,19,2,2,3,4,3
4435074,21,2,2,5,5,3
4435075,15,2,2,5,3,2
4435076,15,1,3,4,4,5
4435077,19,1,2,5,5,1
4435078,19,2,3,5,4,2
4435079,19,1,2,5,5,4
4435080,21,1,2,5,5,2
4435081,27,2,2,3,1,1
4435082,17,1,3,1,3,5
4435083,19,2,1,5,2,3
4435084,17,1,2,5,2,5
4435099,29,1,1,4,3,4
4435100,17,1,1,5,3,1
4435461,22,1,2,3,4,1
4435462,25,2,1,4,4,1
4435463,28,1,1,3,3,5
4435464,27,2,1,4,5,2
4435485,16,1,2,5,2,1
4435486,20,1,1,5,5,5
4435487,21,1,3,5,2,2
4435488,19,1,1,5,4,5
4435489,21,2,2,5,5,5
4435538,24,2,3,5,5,2
4435539,25,2,1,5,1,2
4435540,23,1,2,5,2,2
4435541,18,1,2,5,2,4
4435542,25,1,2,5,5,2
4435585,16,1,2,1,1,1
4435586,16,2,2,1,1,5
4435661,24,2,1,5,5,5
4435662,19,1,1,4,3,1
4435686,19,1,2,3,4,2
4435699,17,1,2,3,4,2
4435746,17,1,2,2,3,3
4435775,24,1,2,2,3,2
4435808,22,1,2,3,3,4
4435809,26,1,2,3,4,5
4435817,23,2,1,4,2,5
4435834,16,1,1,4,4,5
4435835,17,2,2,4,2,4
4435836,26,2,1,4,2,3
4435865,27,1,2,4,5,5
4435866,27,2,2,5,4,5
4435867,20,1,2,5,4,3
4436033,25,2,2,4,4,3
4436078,18,1,2,4,4,2
4436089,20,1,2,1,3,2
4436090,27,2,2,4,4,5
4436091,20,1,3,5,1,4
4436092,20,1,3,5,5,4
4436093,27,2,2,4,2,4
4436094,15,1,2,1,2,4
4436095,29,1,2,3,3,4
4436162,22,1,2,4,4,1
4436163,29,2,3,4,4,4
4436164,24,2,2,1,4,3
4436165,24,2,,4,4,5
4436166,15,1,2,4,4,5
4436205,17,1,2,4,4,1
4436320,25,2,3,5,5,1
4436323,16,1,,5,4,2
4436326,15,2,2,5,2,3
4436327,21,2,3,5,1,4
4436328,18,2,3,5,5,5
4436329,18,2,2,5,3,5
4436330,21,1,2,1,5,1
4436331,17,1,3,5,1,5
4436336,17,1,2,4,4,1
4436340,22,2,2,1,3,3
4436455,18,1,3,5,1,4
4436493,20,1,2,4,5,5
4436494,26,2,2,4,4,5
4437058,15,1,2,4,4,
4437131,18,1,1,4,4,
4437301,19,1,3,5,3,5
4437373,23,2,2,4,1,2
4437568,28,1,3,3,3,1
4437569,29,2,3,4,3,5
4437570,22,2,3,4,3,2
4437571,23,2,3,4,3,3
4437572,18,1,2,4,3,5
4437573,26,1,3,4,3,3
4437574,16,2,3,4,3,5
4437575,27,1,3,4,3,1
4437587,22,1,3,5,1,5
4437588,15,1,3,2,1,4
4437589,28,1,3,2,4,5
4437590,19,2,3,2,1,2
4437591,21,1,2,1,4,5
4437592,18,1,2,3,1,2
4437593,27,2,3,4,1,4
4437594,19,2,3,4,1,2
4437605,29,2,3,4,2,4
4437607,29,1,2,5,4,3
4437608,27,2,2,3,3,5
4437661,24,2,2,4,1,1
4437662,28,1,3,2,4,5
4437663,20,1,2,4,1,3
4437664,17,2,3,4,1,1
4437665,26,1,3,2,4,3
4437666,29,2,2,3,3,5
4438101,18,1,,3,5,3
4438103,21,1,2,4,1,5
4438104,24,2,3,5,2,2
4438107,16,2,2,4,3,3
4438116,25,1,3,5,2,3
4438246,21,2,1,3,2,5
4438247,28,2,1,3,3,1
4438248,20,1,1,3,3,2
4438405,19,2,2,5,1,2
4438437,22,1,3,4,2,3
4438438,29,2,2,4,2,3
4438439,29,1,3,1,2,4
4438440,25,1,3,5,4,4
4438533,21,1,1,1,4,4
4438547,16,1,2,5,5,3
4438548,29,2,1,5,5,5
4438549,29,1,2,3,5,1
4438550,29,2,2,5,4,5
4438551,16,2,2,5,4,2
4438552,28,1,1,3,3,1
4438553,25,1,1,5,5,3
4438554,29,1,2,5,4,3
4438587,28,2,1,3,5,4
4438682,18,2,3,5,2,1
4438696,22,2,2,4,2,3
4438719,23,2,1,3,3,3
4438742,20,1,1,5,3,5
4438746,28,2,2,1,3,4
4438747,15,1,2,5,2,1
4438748,25,2,3,5,1,2
4438795,20,1,2,2,5,5
4438796,29,2,2,4,4,2
4438797,23,1,1,5,4,3
4438798,23,1,1,5,4,1
4438799,28,2,1,4,5,3
4438800,15,1,1,2,4,4
4438821,26,2,3,3,2,5
4438923,20,2,3,5,1,2
4438924,29,1,2,,4,2
4438925,27,1,1,4,3,4
4438926,29,2,2,4,3,3
4438927,23,1,1,3,3,2
4438928,17,2,1,3,3,4
4438929,29,1,2,4,3,3
4438930,24,1,2,4,3,1
4438931,27,2,2,4,3,
4438932,19,2,2,3,2,2
4438933,29,1,2,4,3,4
4438934,23,2,2,4,3,4
4438935,29,1,2,4,3,4
4438936,26,2,2,4,3,
4438937,24,1,2,4,3,5
4438938,23,2,2,4,3,2
4438939,27,2,2,4,3,3
4438940,17,2,2,3,4,2
4438941,19,1,2,3,3,
4438942,18,2,2,3,3,4
4438948,25,2,1,5,1,3
4438949,19,1,1,1,5,5
4438950,17,2,1,2,4,5
4438951,20,2,1,3,4,5
4438952,22,2,1,4,1,3
4438953,15,2,1,2,4,4
4438954,20,1,1,1,4,1
4438955,26,1,1,4,4,5
4438956,27,2,1,4,1,1
4438957,19,2,1,4,4,5
4438958,24,2,1,5,3,3
4438959,18,1,1,5,3,2
4438960,26,2,1,4,4,2
4438961,16,1,1,1,5,4
4438962,28,2,1,4,5,5
4438963,15,2,1,1,2,2
4439047,25,2,1,5,5,3
4439048,23,2,1,5,5,4
4439049,27,1,1,5,5,4
4439050,15,2,1,4,3,4
4439051,15,1,1,4,2,3
4439052,17,2,1,5,2,5
4439053,29,1,1,4,2,5
4439054,29,1,1,4,1,3
4439064,29,2,1,5,1,4
4439075,29,2,3,3,5,1
4439076,21,1,3,1,1,2
4439077,29,2,2,2,5,4
4439078,29,1,2,1,5,4
4439079,16,2,2,2,3,2
4439080,20,2,3,3,5,5
4439081,18,1,2,1,5,5
4439082,25,2,2,1,4,3
4439175,27,1,3,4,4,
4439193,29,2,3,2,2,2
4439196,23,1,3,4,4,5
4439304,16,2,1,3,4,1
4439305,16,2,1,2,4,1
4439536,29,2,2,4,3,3
4439537,23,2,2,5,3,2
4439571,22,1,1,5,1,3
4439572,29,1,1,5,1,4
4439573,27,2,2,5,2,1
4439642,26,2,1,3,3,4
4439643,25,1,1,3,3,5
4439661,24,1,3,4,4,2
4439662,29,2,3,4,5,4
4439683,28,1,3,1,4,4
4439684,27,1,2,1,4,4
4439685,25,2,2,5,5,2
4439686,19,2,3,5,1,1
4439695,24,2,2,4,3,4
4439696,29,1,2,4,3,2
4439699,28,1,1,4,4,2
4439700,21,1,1,5,3,1
4439747,23,1,,3,3,2
4439772,27,1,1,1,5,3
4439773,18,2,1,4,4,4
4439774,29,1,1,4,4,5
4439775,24,1,1,4,5,4
4439782,25,2,,3,3,4
4439853,29,1,,3,3,5
4439955,27,1,2,1,4,3
4439956,22,1,3,4,5,4
4439957,25,2,2,5,5,4
4439958,18,1,3,1,4,4
4439959,19,2,2,4,5,3
4440009,25,2,2,4,5,3
4440010,26,1,2,3,4,5
4440027,24,1,3,3,,3
4440044,23,1,3,4,3,4
4440049,24,2,3,4,1,4
4440051,24,1,3,4,2,2
4440053,20,2,3,4,3,1
4440057,17,1,3,5,2,1
4440084,22,2,3,2,3,1
4440085,19,2,3,2,4,1
4440086,18,2,3,1,4,4
4440098,21,2,1,4,4,4
4440106,21,1,,4,3,3
4440112,23,2,2,4,2,4
4440113,27,1,3,4,3,3
4440124,25,2,3,,4,1
4440133,28,1,2,4,4,3
4440158,27,1,1,4,4,
4440196,22,1,2,4,4,3
4440215,28,1,2,1,4,4
4440325,21,2,3,4,1,3
4440326,22,1,3,3,3,5
4440327,20,1,2,4,1,1
4440334,18,1,2,5,3,2
4440336,25,2,3,1,4,4
4440337,22,2,3,3,4,1
4440338,23,2,3,3,1,5
4440339,19,1,2,4,3,5
4440340,21,2,3,5,5,2
4440341,21,2,3,5,4,5
4440342,16,1,3,5,3,1
4440343,19,2,3,5,4,2
4440372,18,1,1,1,4,3
4440379,19,1,1,1,4,3
4440422,22,1,3,4,,4
4440423,16,2,3,5,1,4
4440424,22,2,1,3,3,3
4440425,19,1,1,2,4,4
4440426,25,2,1,5,1,2
4440520,28,2,2,1,5,4
4440521,29,2,3,2,2,5
4440522,25,1,2,2,4,5
4440523,16,1,2,5,2,1
4440524,19,2,2,5,5,5
4440525,21,1,2,1,4,4
4440537,26,1,3,4,2,5
4440888,20,1,1,4,3,3
4440889,19,2,1,4,4,5
4440907,20,2,1,3,3,4
4440908,18,1,1,3,3,5
4440909,21,2,1,3,3,1
4440910,29,2,1,4,3,5
4440911,19,1,1,3,3,3
4440915,15,1,1,4,4,4
4440916,18,1,3,5,5,4
4440917,22,2,2,5,5,4
4440918,24,2,2,5,4,5
4440919,16,2,2,5,5,2
4440921,16,1,3,1,1,2
4440924,18,2,1,4,4,4
4440965,28,1,1,4,4,3
4441133,25,2,2,1,5,5
4441134,20,2,2,3,2,1
4441142,29,2,2,3,4,2
4441215,20,2,2,2,4,2
4441216,23,2,2,4,4,5
4441217,29,1,2,5,1,5
4441218,29,2,2,4,2,1
4441308,27,1,1,5,4,1
4441320,26,1,2,4,2,2
4441321,18,1,2,4,4,4
4441336,29,1,2,4,4,5
4441357,21,2,2,2,5,5
4441361,19,1,2,5,4,2
4441366,23,1,2,4,4,4
4441375,28,2,2,4,3,
4441376,29,2,2,4,3,4
4441377,19,2,2,3,3,3
